source_file,split,feature,count,mean,std,min,q01,q25,median,q75,q99,max,missing_count,missing_rate,infinite_count,infinite_rate,zero_count,zero_rate,n_unique
hai-train1.csv,train_unlabeled,P4_LD,280800.0,366.0904264899216,60.990929209118875,231.68042,250.97656,317.41901,365.39716,414.69543,483.03674,499.1319,0,0.0,0,0.0,0,0.0,10982
hai-train1.csv,train_unlabeled,P4_ST_FD,280800.0,-3.636809116809117e-05,0.0016424847696786963,-0.02185,-0.00398,-0.00109,-7e-05,0.00101,0.00391,0.01006,0,0.0,0,0.0,4597,0.01637108262108262,242
hai-train1.csv,train_unlabeled,P4_ST_GOV,280800.0,18119.0578988604,1855.3987491416055,12833.0,14015.0,17051.0,18071.0,19156.0,23365.0,26809.0,0,0.0,0,0.0,0,0.0,11613
hai-train1.csv,train_unlabeled,P4_ST_LD,280800.0,331.6227751583689,37.89416175672511,231.53571,250.75952,306.60443,331.03662,354.98047,436.52344,497.4682,0,0.0,0,0.0,0,0.0,9552
hai-train1.csv,train_unlabeled,P4_ST_PO,280800.0,331.93787841549135,34.433435928808166,233.52502,255.6783493,312.28296,330.85577,350.98383,429.92261,494.59271,0,0.0,0,0.0,0,0.0,11929
hai-train1.csv,train_unlabeled,P4_ST_PS,280800.0,13.634018774002849,7.442448004753517,1.87897,1.87897,7.83225,14.82943,16.23685,29.28165,29.28165,0,0.0,0,0.0,0,0.0,15
hai-train1.csv,train_unlabeled,P4_ST_PT01,280800.0,9975.867564102564,29.975275156273817,9804.0,9908.0,9968.0,9970.0,9998.0,10051.0,10228.0,0,0.0,0,0.0,0,0.0,223
hai-train1.csv,train_unlabeled,P4_ST_TT01,280800.0,27131.14756054131,127.99190357835505,26856.0,26893.0,27044.0,27102.0,27214.0,27428.0,27471.0,0,0.0,0,0.0,0,0.0,474
hai-train1.csv,train_unlabeled,x1001_05_SETPOINT_OUT,280800.0,0.14141365466524217,0.04187682701981985,0.05126,0.05126,0.10781,0.15062,0.17763,0.19579,0.19579,0,0.0,0,0.0,0,0.0,328
hai-train1.csv,train_unlabeled,x1001_15_ASSIGN_OUT,280800.0,1.1258558934472933,0.1087294141321004,0.79118,0.8758596,1.05664,1.12458,1.19191,1.4178901000000002,1.59546,0,0.0,0,0.0,0,0.0,41408
hai-train1.csv,train_unlabeled,x1002_07_SETPOINT_OUT,280800.0,354.8199088276354,28.126910220710084,302.55307,302.55307,336.01352,354.72659,381.51749,398.54944,398.54944,0,0.0,0,0.0,0,0.0,381
hai-train1.csv,train_unlabeled,x1002_08_SETPOINT_OUT,280800.0,996.085266747258,26.275307568482678,957.97406,957.97406,973.27814,993.84033,1013.94977,1049.25671,1049.25671,0,0.0,0,0.0,0,0.0,338
hai-train1.csv,train_unlabeled,x1003_10_SETPOINT_OUT,280800.0,1669.471128394409,1286.9854528613594,18.07437,22.04645,250.45811,1629.57812,3109.79663,3175.86108,3190.0,0,0.0,0,0.0,0,0.0,13020
hai-train1.csv,train_unlabeled,x1003_18_SETPOINT_OUT,280800.0,26.94238701723646,0.9229911173390799,25.16306,25.16306,26.14558,26.90629,27.72138,28.0,28.0,0,0.0,0,0.0,0,0.0,131
hai-train1.csv,train_unlabeled,x1003_24_SUM_OUT,280800.0,30.72386378205128,0.979002242540574,28.09615,28.54742,30.03692,30.85638,31.52575,32.32153,33.08534,0,0.0,0,0.0,0,0.0,35652
hai-train2.csv,train_unlabeled,P1_FCV01D,291600.0,30.903385719547327,24.834921235259813,0.0,0.3438071000000001,7.930185,21.550874999999998,55.6238125,80.48812120000002,92.23854,0,0.0,0,0.0,1690,0.005795610425240055,272667
hai-train2.csv,train_unlabeled,P1_FCV01Z,291600.0,30.72480847911522,25.13745765413817,0.32196,0.33722,7.60803,21.34094,55.76477,80.73578,92.19513,0,0.0,0,0.0,0,0.0,9537
hai-train2.csv,train_unlabeled,P1_FCV02D,291600.0,46.29650166066528,40.69683976379247,15.0,15.0,15.0,15.0,100.0,100.0,100.0,0,0.0,0,0.0,0,0.0,5884
hai-train2.csv,train_unlabeled,P1_FCV02Z,291600.0,41.90639752904665,37.73443515479556,12.30774,12.323,12.44507,12.68921,97.32208,97.57385,97.59674,0,0.0,0,0.0,0,0.0,7960
hai-train2.csv,train_unlabeled,P1_FCV03D,291600.0,55.65901193717422,3.5093007693609954,47.68718,49.6520051,53.1567475,54.370025,58.057375,65.2405166,67.13863,0,0.0,0,0.0,0,0.0,245255
hai-train2.csv,train_unlabeled,P1_FCV03Z,291600.0,56.38153386255142,3.589598059977931,48.33374,50.33264,53.87268,55.05524,58.72498,66.36962,68.26172,0,0.0,0,0.0,0,0.0,2215
hai-train2.csv,train_unlabeled,P1_FT01,291600.0,63.344258806138555,7.761011010596961,0.99182,47.5311,58.21227,63.17135,68.13049,82.24483,188.10268,0,0.0,0,0.0,0,0.0,611
hai-train2.csv,train_unlabeled,P1_FT01Z,291600.0,329.8015542036008,40.204103009717,5.16405,247.47858,303.09189,328.91214,354.73276,428.22144,867.87408,0,0.0,0,0.0,0,0.0,611
hai-train2.csv,train_unlabeled,P1_FT02,291600.0,1017.4594706805899,1025.9879426095692,1.18252,3.85279,40.8554,497.85611,2312.50757,2475.39526,2502.47949,0,0.0,0,0.0,0,0.0,13068
hai-train2.csv,train_unlabeled,P1_FT02Z,291600.0,1576.0376533184156,1276.8087118631283,6.15698,20.06022,212.72046,1423.41541,3067.00488,3173.85938,3190.0,0,0.0,0,0.0,0,0.0,13067
hai-train2.csv,train_unlabeled,P1_FT03,291600.0,249.36191070106304,14.988850884501208,217.09438,223.19789,234.83273,251.80812,262.67999,274.12415,278.70172,0,0.0,0,0.0,0,0.0,323
hai-train2.csv,train_unlabeled,P1_FT03Z,291600.0,1003.7280234874487,30.159936739630968,933.97516,947.89117,974.41864,1012.02319,1030.20093,1049.33557,1056.98926,0,0.0,0,0.0,0,0.0,323
hai-train2.csv,train_unlabeled,P1_LCV01D,291600.0,15.534252824862826,2.701415230533945,0.59662,8.6639086,13.803145,15.55169,17.31081,21.879180400000003,32.83447,0,0.0,0,0.0,0,0.0,243166
hai-train2.csv,train_unlabeled,P1_LCV01Z,291600.0,15.41964239194102,2.696536832982905,0.3067,8.38623,13.71918,15.39001,17.20581,21.79871,32.24335,0,0.0,0,0.0,0,0.0,2326
hai-train2.csv,train_unlabeled,P1_LIT01,291600.0,343.4933462895746,28.114939428159587,283.35141,297.66418,321.43356,338.25101,361.81592,404.44748,424.1275,0,0.0,0,0.0,0,0.0,2617
hai-train2.csv,train_unlabeled,P1_PCV01D,291600.0,28.219744228875168,2.470556742437085,12.03997,22.9827198,26.517590000000002,28.129424999999998,29.784005,34.46863890000001,41.88145,0,0.0,0,0.0,0,0.0,240958
hai-train2.csv,train_unlabeled,P1_PCV01Z,291600.0,28.683909991803834,2.494165636473734,12.74261,23.42377,26.91803,28.5202,30.29785,35.04333,42.81769,0,0.0,0,0.0,0,0.0,2177
hai-train2.csv,train_unlabeled,P1_PCV02D,291600.0,12.000325984430729,0.030934559079985224,12.0,12.0,12.0,12.0,12.0,12.0,17.17402,0,0.0,0,0.0,0,0.0,52
hai-train2.csv,train_unlabeled,P1_PCV02Z,291600.0,11.910807605178329,0.1218514170908205,11.78894,11.79657,11.8042,11.81183,12.04071,12.04834,16.05377,0,0.0,0,0.0,0,0.0,41
hai-train2.csv,train_unlabeled,P1_PIT01,291600.0,1.1124821296982166,0.10248992942091703,0.56473,0.86304,1.04538,1.11633,1.18118,1.3414,2.03186,0,0.0,0,0.0,0,0.0,1142
hai-train2.csv,train_unlabeled,P1_PIT01_HH,291600.0,524320.0,0.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_PIT02,291600.0,0.6119642333676271,0.35653405679097017,0.31296,0.3183,0.37399,0.40604,0.76233,1.50467,1.54129,0,0.0,0,0.0,0,0.0,1611
hai-train2.csv,train_unlabeled,P1_PP01AD,291600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,291600,1.0,1
hai-train2.csv,train_unlabeled,P1_PP01AR,291600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,291600,1.0,1
hai-train2.csv,train_unlabeled,P1_PP01BD,291600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_PP01BR,291600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_PP02D,291600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_PP02R,291600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_PP04,291600.0,25.68043610668725,16.235391221536457,0.0,0.0,7.814747499999999,34.707525,40.0,40.0,45.0,0,0.0,0,0.0,40888,0.14021947873799726,151380
hai-train2.csv,train_unlabeled,P1_PP04D,291600.0,0.6506481481481482,0.47676610090512267,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,101871,0.34935185185185186,2
hai-train2.csv,train_unlabeled,P1_PP04SP,291600.0,27.433338774348424,0.26905040806360975,27.12753,27.12753,27.18835,27.30993,27.69213,27.81435,27.81435,0,0.0,0,0.0,0,0.0,83
hai-train2.csv,train_unlabeled,P1_SOL01D,291600.0,524320.0,0.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_SOL03D,291600.0,524320.0,0.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_STSP,291600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P1_TIT01,291600.0,30.129661693038408,1.224630017530449,27.89917,28.18908,29.07409,29.80652,31.16455,33.02612,33.57544,0,0.0,0,0.0,0,0.0,373
hai-train2.csv,train_unlabeled,P1_TIT02,291600.0,35.92440026351166,2.0407667181919646,32.56836,32.67517,34.12476,35.49804,38.16833,39.08387,39.46534,0,0.0,0,0.0,0,0.0,453
hai-train2.csv,train_unlabeled,P1_TIT03,291600.0,27.69685136306584,1.1760256790971928,25.56216,25.80325,26.63885,27.51306,28.79443,29.80042,30.11505,0,0.0,0,0.0,0,0.0,968
hai-train2.csv,train_unlabeled,P2_24Vdc,291600.0,28.034488786488332,0.0034363054865739094,28.02041,28.02652,28.03176,28.03429,28.03689,28.04213,28.04902,0,0.0,0,0.0,0,0.0,238
hai-train2.csv,train_unlabeled,P2_ATSW_Lamp,291600.0,0.9509190672153636,0.21603739231213476,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,14312,0.04908093278463649,2
hai-train2.csv,train_unlabeled,P2_AutoGO,291600.0,0.950925925925926,0.21602307599429027,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,14310,0.049074074074074076,2
hai-train2.csv,train_unlabeled,P2_AutoSD,291600.0,115.72045494506172,6.495593190063333,101.79202,101.79202,110.98089,116.76794,120.47527,127.58486,127.58486,0,0.0,0,0.0,0,0.0,24
hai-train2.csv,train_unlabeled,P2_Emerg,291600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,291600,1.0,1
hai-train2.csv,train_unlabeled,P2_MASW,291600.0,0.04907064471879287,0.21601591739790157,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,277291,0.9509293552812071,2
hai-train2.csv,train_unlabeled,P2_MASW_Lamp,291600.0,0.04907064471879287,0.21601591739790157,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,277291,0.9509293552812071,2
hai-train2.csv,train_unlabeled,P2_ManualGO,291600.0,0.04908093278463649,0.21603739231213476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,277288,0.9509190672153636,2
hai-train2.csv,train_unlabeled,P2_ManualSD,291600.0,12.553940860665296,0.17768373248996464,12.45193,12.45193,12.45193,12.45193,12.8004,12.92742,12.92742,0,0.0,0,0.0,0,0.0,3
hai-train2.csv,train_unlabeled,P2_OnOff,291600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P2_RTR,291600.0,2880.0,0.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,0,0.0,0,0.0,0,0.0,1
hai-train2.csv,train_unlabeled,P2_SCO,291600.0,54736.520154320984,109.44284637690329,54241.0,54241.0,54732.0,54758.0,54784.0,54822.0,54824.0,0,0.0,0,0.0,0,0.0,119
hai-train2.csv,train_unlabeled,P2_SCST,291600.0,720.4838848350138,0.20002346415199668,719.44067,719.83411,720.39124,720.50171,720.60602,720.89124,721.15314,0,0.0,0,0.0,0,0.0,15138
hai-train2.csv,train_unlabeled,P2_SIT01,291600.0,911.8319067215364,20.966858716418393,807.0,818.0,910.0,916.0,922.0,931.0,947.0,0,0.0,0,0.0,0,0.0,106
