source_file,split,feature,file_mean,train_unlabeled_mean,train_unlabeled_std,file_mean_vs_train_unlabeled_sd
hai-train1.csv,train_unlabeled,P3_FIT01,1064.012297008547,1058.827974118697,1673.7999236531034,0.003097337272267892
hai-train1.csv,train_unlabeled,P3_LCP01D,5012.956353276353,4982.530986166889,5111.244936530137,0.005952633357875958
hai-train1.csv,train_unlabeled,P3_LCV01D,7304.814358974359,7418.3767782240075,6825.962951311482,-0.01663683498719107
hai-train1.csv,train_unlabeled,P3_LH01,70.0,70.0,0.0,
hai-train1.csv,train_unlabeled,P3_LIT01,14896.81995014245,15065.014423248549,3250.1284259363583,-0.05175010063106745
hai-train1.csv,train_unlabeled,P3_LL01,30.0,30.0,0.0,
hai-train1.csv,train_unlabeled,P3_PIT01,812.2907692307692,768.9702855867916,1301.9439782904271,0.03327369254463727
hai-train1.csv,train_unlabeled,P4_HT_FD,-0.0001837524572649573,-0.00019906599732262382,0.0020901434604624135,0.007326549754761159
hai-train1.csv,train_unlabeled,P4_HT_PO,34.28803906274929,34.763848257005804,31.39706210601242,-0.015154576968059611
hai-train1.csv,train_unlabeled,P4_HT_PS,4.246156237784901,4.192553876193664,2.31649583297335,0.02313941636684749
hai-train1.csv,train_unlabeled,P4_LD,366.0904264899216,366.42081307202136,60.6433091017886,-0.0054480302442802015
hai-train1.csv,train_unlabeled,P4_ST_FD,-3.636809116809117e-05,-4.7839669790272196e-05,0.0016438320179089042,0.006978558938627963
hai-train1.csv,train_unlabeled,P4_ST_GOV,18119.0578988604,18122.61867916109,1805.4962770874317,-0.001972189223471451
hai-train1.csv,train_unlabeled,P4_ST_LD,331.6227751583689,331.4861095289156,36.957548799163334,0.0036979083812061606
hai-train1.csv,train_unlabeled,P4_ST_PO,331.93787841549135,331.7931687316934,33.47222705050925,0.00432327623673131
hai-train1.csv,train_unlabeled,P4_ST_PS,13.634018774002849,15.38308132814592,8.856976678681887,-0.1974785096084695
hai-train1.csv,train_unlabeled,P4_ST_PT01,9975.867564102564,9973.489666443551,29.109093753605364,0.08168916831079183
hai-train1.csv,train_unlabeled,P4_ST_TT01,27131.14756054131,27098.927878179384,128.22046302934422,0.25128346599835044
hai-train1.csv,train_unlabeled,x1001_05_SETPOINT_OUT,0.14141365466524217,0.13097948992637212,0.04132340515926291,0.25250011945182493
hai-train1.csv,train_unlabeled,x1001_15_ASSIGN_OUT,1.1258558934472933,1.1156140547746543,0.10591851172949579,0.0966954548870134
hai-train1.csv,train_unlabeled,x1002_07_SETPOINT_OUT,354.8199088276354,346.1527200947791,27.339926943828875,0.31701579710375316
hai-train1.csv,train_unlabeled,x1002_08_SETPOINT_OUT,996.085266747258,999.651157012829,30.10492302737235,-0.1184487421651547
hai-train1.csv,train_unlabeled,x1003_10_SETPOINT_OUT,1669.471128394409,1535.7768735818609,1267.9194488135429,0.10544380791512648
hai-train1.csv,train_unlabeled,x1003_18_SETPOINT_OUT,26.94238701723646,26.448377137684066,0.9214999677569431,0.5360932141483209
hai-train1.csv,train_unlabeled,x1003_24_SUM_OUT,30.72386378205128,30.23049530031236,0.9783047674173371,0.50430959571155
hai-train2.csv,train_unlabeled,P1_FCV01D,30.903385719547327,30.051928641421245,24.718098286168825,0.03444670654952933
hai-train2.csv,train_unlabeled,P1_FCV01Z,30.72480847911522,29.889231147423025,24.99029465725489,0.033436073609865224
hai-train2.csv,train_unlabeled,P1_FCV02D,46.29650166066528,47.103226845225336,40.90433765474751,-0.01972224049608652
hai-train2.csv,train_unlabeled,P1_FCV02Z,41.90639752904665,42.69382449310576,38.0311979051066,-0.020704763652826644
hai-train2.csv,train_unlabeled,P1_FCV03D,55.65901193717422,55.07317383609996,3.550406315110656,0.16500593145660855
hai-train2.csv,train_unlabeled,P1_FCV03Z,56.38153386255142,55.776827975535475,3.6346963182481438,0.16637040183522211
hai-train2.csv,train_unlabeled,P1_FT01,63.344258806138555,62.73045730719545,7.820877142453708,0.07848243716951309
hai-train2.csv,train_unlabeled,P1_FT01Z,329.8015542036008,326.602175232809,40.504112874889906,0.07898899009772531
hai-train2.csv,train_unlabeled,P1_FT02,1017.4594706805899,981.2032745396251,1014.6372652364774,0.03573316039453243
hai-train2.csv,train_unlabeled,P1_FT02Z,1576.0376533184156,1535.7749175522424,1267.9128879840782,0.03175512777552801
hai-train2.csv,train_unlabeled,P1_FT03,249.36191070106304,247.3047432513387,14.981409699554737,0.13731467805633055
hai-train2.csv,train_unlabeled,P1_FT03Z,1003.7280234874487,999.6484869902052,30.31707392441434,0.13456234290335656
hai-train2.csv,train_unlabeled,P1_LCV01D,15.534252824862826,15.335020240707275,2.725718717716116,0.07309359651112063
hai-train2.csv,train_unlabeled,P1_LCV01Z,15.41964239194102,15.218693383043284,2.7231372509394105,0.07379319893935327
hai-train2.csv,train_unlabeled,P1_LIT01,343.4933462895746,346.7775070603078,28.05412493391959,-0.11706516522860395
hai-train2.csv,train_unlabeled,P1_PCV01D,28.219744228875168,28.073503722244535,2.519808692196401,0.05803635295152588
hai-train2.csv,train_unlabeled,P1_PCV01Z,28.683909991803834,28.531967781035252,2.541854190591566,0.059776131664428696
hai-train2.csv,train_unlabeled,P1_PCV02D,12.000325984430729,12.000419692949576,0.029374013710451837,-0.0031901843503763746
hai-train2.csv,train_unlabeled,P1_PCV02Z,11.910807605178329,11.877592619756806,0.18001926098054527,0.18450795343012033
hai-train2.csv,train_unlabeled,P1_PIT01,1.1124821296982166,1.115612037617135,0.10270948119123526,-0.0304734079329136
hai-train2.csv,train_unlabeled,P1_PIT01_HH,524320.0,524320.0,0.0,
hai-train2.csv,train_unlabeled,P1_PIT02,0.6119642333676271,0.6210277419790273,0.3629717036627381,-0.024970289749698473
hai-train2.csv,train_unlabeled,P1_PP01AD,0.0,0.0,0.0,
hai-train2.csv,train_unlabeled,P1_PP01AR,0.0,0.0,0.0,
hai-train2.csv,train_unlabeled,P1_PP01BD,1.0,1.0,0.0,
hai-train2.csv,train_unlabeled,P1_PP01BR,1.0,1.0,0.0,
hai-train2.csv,train_unlabeled,P1_PP02D,1.0,1.0,0.0,
hai-train2.csv,train_unlabeled,P1_PP02R,1.0,1.0,0.0,
hai-train2.csv,train_unlabeled,P1_PP04,25.68043610668725,24.718782896764836,16.624906348214278,0.05784412794756629
hai-train2.csv,train_unlabeled,P1_PP04D,0.6506481481481482,0.624582775546631,0.4842307235358711,0.05382841553544323
hai-train2.csv,train_unlabeled,P1_PP04SP,27.433338774348424,27.695109996095496,0.29915193041772153,-0.8750444009555509
hai-train2.csv,train_unlabeled,P1_SOL01D,524320.0,524320.0,0.0,
hai-train2.csv,train_unlabeled,P1_SOL03D,524320.0,524320.0,0.0,
hai-train2.csv,train_unlabeled,P1_STSP,1.0,1.0,0.0,
hai-train2.csv,train_unlabeled,P1_TIT01,30.129661693038408,30.304332692659525,1.3264458510202557,-0.13168347542175696
hai-train2.csv,train_unlabeled,P1_TIT02,35.92440026351166,36.03200851276216,2.0304422302624006,-0.05299744442204453
hai-train2.csv,train_unlabeled,P1_TIT03,27.69685136306584,27.89973913043284,1.2212371237868889,-0.1661329838531892
hai-train2.csv,train_unlabeled,P2_24Vdc,28.034488786488332,28.034301890829987,0.0035170969107383744,0.0531391835619988
hai-train2.csv,train_unlabeled,P2_ATSW_Lamp,0.9509190672153636,0.8882708612226685,0.315033091978346,0.1988623023672739
hai-train2.csv,train_unlabeled,P2_AutoGO,0.950925925925926,0.8882719767960732,0.3150317170539071,0.1988814006277713
hai-train2.csv,train_unlabeled,P2_AutoSD,115.72045494506172,118.11740354985496,7.696539289481343,-0.31143199750426587
hai-train2.csv,train_unlabeled,P2_Emerg,0.0,0.0,0.0,
hai-train2.csv,train_unlabeled,P2_MASW,0.04907064471879287,0.11172690763052207,0.31503034211951675,-0.19888961326765964
hai-train2.csv,train_unlabeled,P2_MASW_Lamp,0.04907064471879287,0.11172690763052207,0.31503034211951675,-0.19888961326765964
hai-train2.csv,train_unlabeled,P2_ManualGO,0.04908093278463649,0.11172913877733155,0.315033091978346,-0.19886230236727392
hai-train2.csv,train_unlabeled,P2_ManualSD,12.553940860665296,11.298660684605089,3.788750178911469,0.3313177477489046
hai-train2.csv,train_unlabeled,P2_OnOff,1.0,1.0,0.0,
hai-train2.csv,train_unlabeled,P2_RTR,2880.0,2880.0,0.0,
hai-train2.csv,train_unlabeled,P2_SCO,54736.520154320984,54713.93238844266,163.29332486110627,0.13832632716330406
hai-train2.csv,train_unlabeled,P2_SCST,720.4838848350138,720.4717350813588,0.22413520828540243,0.054207251720559506
hai-train2.csv,train_unlabeled,P2_SIT01,911.8319067215364,904.6798806336457,32.897472864544426,0.21740351051703033
hai-train2.csv,train_unlabeled,P2_TripEx,1.0,1.0,0.0,
hai-train2.csv,train_unlabeled,P2_VIBTR01,6.862470401577505,6.717268621374386,0.4122804521581745,0.35219176520018586
hai-train2.csv,train_unlabeled,P2_VIBTR02,-3.160444449245542,-3.131413944109772,0.39761719194588613,-0.07301119198015243
hai-train2.csv,train_unlabeled,P2_VIBTR03,9.846959529149522,9.652365128960287,0.3907016064468878,0.49806398790860434
hai-train2.csv,train_unlabeled,P2_VIBTR04,-1.214853646090535,-1.0814941414547077,0.3718499808243495,-0.3586379225842216
hai-train2.csv,train_unlabeled,P2_VT01,11.965615716803844,11.953446192469881,0.04695130526055751,0.2591945903618209
hai-train2.csv,train_unlabeled,P2_VTR01,50.0,50.0,0.0,
hai-train2.csv,train_unlabeled,P2_VTR02,50.0,50.0,0.0,
hai-train2.csv,train_unlabeled,P2_VTR03,50.0,50.0,0.0,
hai-train2.csv,train_unlabeled,P2_VTR04,50.0,50.0,0.0,
hai-train2.csv,train_unlabeled,P3_FIT01,1057.3813648834018,1058.827974118697,1673.7999236531034,-0.0008642665200617123
hai-train2.csv,train_unlabeled,P3_LCP01D,4939.286200274349,4982.530986166889,5111.244936530137,-0.008460714841401868
hai-train2.csv,train_unlabeled,P3_LCV01D,7452.099039780522,7418.3767782240075,6825.962951311482,0.004940293669486608
hai-train2.csv,train_unlabeled,P3_LH01,70.0,70.0,0.0,
hai-train2.csv,train_unlabeled,P3_LIT01,14920.650877914952,15065.014423248549,3250.1284259363583,-0.04441779721119986
hai-train2.csv,train_unlabeled,P3_LL01,30.0,30.0,0.0,
hai-train2.csv,train_unlabeled,P3_PIT01,768.1945164609053,768.9702855867916,1301.9439782904271,-0.0005958544598093767
hai-train2.csv,train_unlabeled,P4_HT_FD,-0.00021575723593964327,-0.00019906599732262382,0.0020901434604624135,-0.007985690424008865
hai-train2.csv,train_unlabeled,P4_HT_PO,34.92996158820302,34.763848257005804,31.39706210601242,0.005290728496708818
hai-train2.csv,train_unlabeled,P4_HT_PS,3.5577792285665284,4.192553876193664,2.31649583297335,-0.27402365184156924
hai-train2.csv,train_unlabeled,P4_LD,367.0082672898148,366.42081307202136,60.6433091017886,0.009687040936493184
hai-train2.csv,train_unlabeled,P4_ST_FD,-5.099029492455418e-05,-4.7839669790272196e-05,0.0016438320179089042,-0.0019166344857364731
hai-train2.csv,train_unlabeled,P4_ST_GOV,18150.840840192042,18122.61867916109,1805.4962770874317,0.015631248532110245
hai-train2.csv,train_unlabeled,P4_ST_LD,331.9143912332647,331.4861095289156,36.957548799163334,0.011588477003074384
hai-train2.csv,train_unlabeled,P4_ST_PO,332.22053135679016,331.7931687316934,33.47222705050925,0.012767678244171275
hai-train2.csv,train_unlabeled,P4_ST_PS,13.990593906790123,15.38308132814592,8.856976678681887,-0.15721927152720358
hai-train2.csv,train_unlabeled,P4_ST_PT01,9972.707458847737,9973.489666443551,29.109093753605364,-0.026871588735631245
hai-train2.csv,train_unlabeled,P4_ST_TT01,27082.12809670782,27098.927878179384,128.22046302934422,-0.13102262364876083
hai-train2.csv,train_unlabeled,x1001_05_SETPOINT_OUT,0.12628527349108365,0.13097948992637212,0.04132340515926291,-0.11359703822075355
hai-train2.csv,train_unlabeled,x1001_15_ASSIGN_OUT,1.1124547056584364,1.1156140547746543,0.10591851172949579,-0.029828110918764382
hai-train2.csv,train_unlabeled,x1002_07_SETPOINT_OUT,342.869353924657,346.1527200947791,27.339926943828875,-0.12009418228760987
hai-train2.csv,train_unlabeled,x1002_08_SETPOINT_OUT,1003.7407678293209,999.651157012829,30.10492302737235,0.13584525071774883
hai-train2.csv,train_unlabeled,x1003_10_SETPOINT_OUT,1576.0511710591907,1535.7768735818609,1267.9194488135429,0.03176408210712166
hai-train2.csv,train_unlabeled,x1003_18_SETPOINT_OUT,26.22478951694101,26.448377137684066,0.9214999677569431,-0.24263443143389357
hai-train2.csv,train_unlabeled,x1003_24_SUM_OUT,30.012028619547326,30.23049530031236,0.9783047674173371,-0.22331147515694044
hai-train3.csv,train_unlabeled,P1_FCV01D,35.662679627777784,30.051928641421245,24.718098286168825,0.2269895896277778
hai-train3.csv,train_unlabeled,P1_FCV01Z,35.518683069761906,29.889231147423025,24.99029465725489,0.2252655280598944
hai-train3.csv,train_unlabeled,P1_FCV02D,41.444079692222225,47.103226845225336,40.90433765474751,-0.13835078325357728
hai-train3.csv,train_unlabeled,P1_FCV02Z,37.37904862269842,42.69382449310576,38.0311979051066,-0.13974779031858214
hai-train3.csv,train_unlabeled,P1_FCV03D,55.05946630658729,55.07317383609996,3.550406315110656,-0.0038608340274554867
hai-train3.csv,train_unlabeled,P1_FCV03Z,55.77124353023809,55.776827975535475,3.6346963182481438,-0.001536426927705151
hai-train3.csv,train_unlabeled,P1_FT01,62.45716262468255,62.73045730719545,7.820877142453708,-0.03494424954323662
hai-train3.csv,train_unlabeled,P1_FT01Z,325.18301088269845,326.602175232809,40.504112874889906,-0.03503753691616627
hai-train3.csv,train_unlabeled,P1_FT02,1214.4227754061903,981.2032745396251,1014.6372652364774,0.2298550515116451
hai-train3.csv,train_unlabeled,P1_FT02Z,1804.0372002772224,1535.7749175522424,1267.9128879840782,0.21157784991956693
hai-train3.csv,train_unlabeled,P1_FT03,245.55802033142857,247.3047432513387,14.981409699554737,-0.1165926942083455
hai-train3.csv,train_unlabeled,P1_FT03Z,996.7627372840476,999.6484869902052,30.31707392441434,-0.09518562752303564
hai-train3.csv,train_unlabeled,P1_LCV01D,15.420307676507937,15.335020240707275,2.725718717716116,0.03128988888190371
hai-train3.csv,train_unlabeled,P1_LCV01Z,15.300924514365079,15.218693383043284,2.7231372509394105,0.03019720408636286
hai-train3.csv,train_unlabeled,P1_LIT01,340.1549697657936,346.7775070603078,28.05412493391959,-0.2360628716851201
hai-train3.csv,train_unlabeled,P1_PCV01D,27.828441893174606,28.073503722244535,2.519808692196401,-0.09725414069284753
hai-train3.csv,train_unlabeled,P1_PCV01Z,28.288380936507934,28.531967781035252,2.541854190591566,-0.09583037667106623
hai-train3.csv,train_unlabeled,P1_PCV02D,12.0,12.000419692949576,0.029374013710451837,-0.014287899287885014
hai-train3.csv,train_unlabeled,P1_PCV02Z,11.685896495000003,11.877592619756806,0.18001926098054527,-1.064864524566175
hai-train3.csv,train_unlabeled,P1_PIT01,1.1008506868253969,1.115612037617135,0.10270948119123526,-0.143719456281294
hai-train3.csv,train_unlabeled,P1_PIT01_HH,524320.0,524320.0,0.0,
hai-train3.csv,train_unlabeled,P1_PIT02,0.5970613995238097,0.6210277419790273,0.3629717036627381,-0.06602812895157921
hai-train3.csv,train_unlabeled,P1_PP01AD,0.0,0.0,0.0,
hai-train3.csv,train_unlabeled,P1_PP01AR,0.0,0.0,0.0,
hai-train3.csv,train_unlabeled,P1_PP01BD,1.0,1.0,0.0,
hai-train3.csv,train_unlabeled,P1_PP01BR,1.0,1.0,0.0,
hai-train3.csv,train_unlabeled,P1_PP02D,1.0,1.0,0.0,
hai-train3.csv,train_unlabeled,P1_PP02R,1.0,1.0,0.0,
hai-train3.csv,train_unlabeled,P1_PP04,25.42686715690476,24.718782896764836,16.624906348214278,0.042591774372069194
hai-train3.csv,train_unlabeled,P1_PP04D,0.6421666666666667,0.624582775546631,0.4842307235358711,0.03631304307095062
hai-train3.csv,train_unlabeled,P1_PP04SP,27.91761000000002,27.695109996095496,0.29915193041772153,0.7437692399104242
hai-train3.csv,train_unlabeled,P1_SOL01D,524320.0,524320.0,0.0,
hai-train3.csv,train_unlabeled,P1_SOL03D,524320.0,524320.0,0.0,
hai-train3.csv,train_unlabeled,P1_STSP,1.0,1.0,0.0,
hai-train3.csv,train_unlabeled,P1_TIT01,30.82394072793651,30.304332692659525,1.3264458510202557,0.3917295492140297
hai-train3.csv,train_unlabeled,P1_TIT02,35.910581035873015,36.03200851276216,2.0304422302624006,-0.05980346304827063
hai-train3.csv,train_unlabeled,P1_TIT03,28.215659548015864,27.89973913043284,1.2212371237868889,0.25868884218275046
hai-train3.csv,train_unlabeled,P2_24Vdc,28.033968599444442,28.034301890829987,0.0035170969107383744,-0.094763207839652
hai-train3.csv,train_unlabeled,P2_ATSW_Lamp,0.8886190476190476,0.8882708612226685,0.315033091978346,0.0011052375297864172
hai-train3.csv,train_unlabeled,P2_AutoGO,0.8886190476190476,0.8882719767960732,0.3150317170539071,0.0011017012071679174
hai-train3.csv,train_unlabeled,P2_AutoSD,120.75066915539682,118.11740354985496,7.696539289481343,0.34213631692112323
hai-train3.csv,train_unlabeled,P2_Emerg,0.0,0.0,0.0,
hai-train3.csv,train_unlabeled,P2_MASW,0.11138095238095239,0.11172690763052207,0.31503034211951675,-0.0010981648537156789
hai-train3.csv,train_unlabeled,P2_MASW_Lamp,0.11138095238095239,0.11172690763052207,0.31503034211951675,-0.0010981648537156789
hai-train3.csv,train_unlabeled,P2_ManualGO,0.11138095238095239,0.11172913877733155,0.315033091978346,-0.0011052375297865493
hai-train3.csv,train_unlabeled,P2_ManualSD,7.686858086825398,11.298660684605089,3.788750178911469,-0.9532965825731438
hai-train3.csv,train_unlabeled,P2_OnOff,1.0,1.0,0.0,
hai-train3.csv,train_unlabeled,P2_RTR,2880.0,2880.0,0.0,
hai-train3.csv,train_unlabeled,P2_SCO,54726.79213492064,54713.93238844266,163.29332486110627,0.07875243209673348
hai-train3.csv,train_unlabeled,P2_SCST,720.4070501385713,720.4717350813588,0.22413520828540243,-0.2885978659146113
hai-train3.csv,train_unlabeled,P2_SIT01,909.9812619047619,904.6798806336457,32.897472864544426,0.16114858709496455
hai-train3.csv,train_unlabeled,P2_TripEx,1.0,1.0,0.0,
hai-train3.csv,train_unlabeled,P2_VIBTR01,6.84936002936508,6.717268621374386,0.4122804521581745,0.3203921197311964
hai-train3.csv,train_unlabeled,P2_VIBTR02,-3.229591963492063,-3.131413944109772,0.39761719194588613,-0.2469159316321835
hai-train3.csv,train_unlabeled,P2_VIBTR03,9.93671776984127,9.652365128960287,0.3907016064468878,0.7278000299690022
hai-train3.csv,train_unlabeled,P2_VIBTR04,-1.2421917206349207,-1.0814941414547077,0.3718499808243495,-0.43215701887079455
hai-train3.csv,train_unlabeled,P2_VT01,11.95383639722222,11.953446192469881,0.04695130526055751,0.008310839287076736
hai-train3.csv,train_unlabeled,P2_VTR01,50.0,50.0,0.0,
hai-train3.csv,train_unlabeled,P2_VTR02,50.0,50.0,0.0,
hai-train3.csv,train_unlabeled,P2_VTR03,50.0,50.0,0.0,
hai-train3.csv,train_unlabeled,P2_VTR04,50.0,50.0,0.0,
hai-train3.csv,train_unlabeled,P3_FIT01,1069.7848174603175,1058.827974118697,1673.7999236531034,0.006546089043729271
hai-train3.csv,train_unlabeled,P3_LCP01D,4955.319873015873,4982.530986166889,5111.244936530137,-0.0053237740489676475
hai-train3.csv,train_unlabeled,P3_LCV01D,7589.445587301588,7418.3767782240075,6825.962951311482,0.025061491001018767
hai-train3.csv,train_unlabeled,P3_LH01,70.0,70.0,0.0,
hai-train3.csv,train_unlabeled,P3_LIT01,14851.076095238095,15065.014423248549,3250.1284259363583,-0.0658245767469384
hai-train3.csv,train_unlabeled,P3_LL01,30.0,30.0,0.0,
hai-train3.csv,train_unlabeled,P3_PIT01,745.8124841269841,768.9702855867916,1301.9439782904271,-0.01778709517917648
hai-train3.csv,train_unlabeled,P4_HT_FD,-0.00020111269841269842,-0.00019906599732262382,0.0020901434604624135,-0.0009792156035173763
hai-train3.csv,train_unlabeled,P4_HT_PO,35.50369652238095,34.763848257005804,31.39706210601242,0.023564251421901865
hai-train3.csv,train_unlabeled,P4_HT_PS,4.468343515396826,4.192553876193664,2.31649583297335,0.1190546666553554
hai-train3.csv,train_unlabeled,P4_LD,366.81897605047624,366.42081307202136,60.6433091017886,0.006565653892444565
hai-train3.csv,train_unlabeled,P4_ST_FD,-5.864238095238095e-05,-4.7839669790272196e-05,0.0016438320179089042,-0.006571663676347373
hai-train3.csv,train_unlabeled,P4_ST_GOV,18101.592095238095,18122.61867916109,1805.4962770874317,-0.011645874981760463
hai-train3.csv,train_unlabeled,P4_ST_LD,331.14316566,331.4861095289156,36.957548799163334,-0.009279399745346775
hai-train3.csv,train_unlabeled,P4_ST_PO,331.44004544555554,331.7931687316934,33.47222705050925,-0.010549739806825914
hai-train3.csv,train_unlabeled,P4_ST_PS,17.578364664682546,15.38308132814592,8.856976678681887,0.24785922060972757
