group,feature,rows,finite_count,missing_count,missing_rate,infinite_count,infinite_rate,zero_count,zero_rate,mean,std,min,max,sample_q01,sample_q25,sample_median,sample_q75,sample_q99
test_all,P1_FCV03Z,284400,284400,0,0.0,0,0.0,0,0.0,53.639034501511965,2.357242136449448,43.26019,72.73254,50.21057,52.10266,53.16314,54.57458,61.05957
test_all,P1_FT01,284400,284400,0,0.0,0,0.0,0,0.0,61.75555617345289,18.375017122974906,0.80104,498.23761,43.500889,56.11418,60.88255,65.84163,81.86336
test_all,P1_FT01Z,284400,284400,0,0.0,0,0.0,0,0.0,319.769456284564,64.3854275218565,4.17075,1424.05334,222.65125,291.1749,316.99512,342.8154,424.3784135000001
test_all,P1_FT02,284400,284400,0,0.0,0,0.0,0,0.0,811.5360978520043,941.3933054540433,3.08991,2513.92358,4.23427,5.56941,289.478285,1703.348175,2462.4498371
test_all,P1_FT02Z,284400,284400,0,0.0,0,0.0,0,0.0,1336.2340704064698,1220.0310375593117,16.08813,3190.0,22.04645,28.99807,1066.87549,2636.5459,3164.86684
test_all,P1_FT03,284400,284400,0,0.0,0,0.0,0,0.0,241.07190526782702,11.818964247431953,167.88483,292.62543,222.05353,232.35323,239.4104,249.13785,266.87619
test_all,P1_FT03Z,284400,284400,0,0.0,0,0.0,0,0.0,987.531302247222,25.088452513873737,821.7774,1080.26978,945.28204,968.76538,984.85571,1007.0343,1036.89819
test_all,P1_LCV01D,284400,284400,0,0.0,0,0.0,553,0.0019444444444444444,15.3593995604782,4.345821011630367,0.0,97.0,7.5878996999999995,13.4115875,15.26979,17.063865,22.204375700000003
test_all,P1_LCV01Z,284400,284400,0,0.0,0,0.0,0,0.0,15.235527103199718,4.265425702436375,0.29907,98.32915,7.3247494,13.3892025,15.14587,16.93115,22.05009720000001
test_all,P1_LIT01,284400,284400,0,0.0,0,0.0,0,0.0,360.0287917894515,29.004460919487457,171.35422,703.78827,309.0565896,337.72706,362.352645,380.89535,408.2878917
test_all,P1_PCV01D,284400,284400,0,0.0,0,0.0,29,0.0001019690576652602,27.603589645956404,3.4019200868430297,0.0,88.12645,21.994928700000003,25.874585,27.456125,29.05478,34.6984895
test_all,P1_PCV01Z,284400,284400,0,0.0,0,0.0,0,0.0,28.050651899894515,3.454341799340223,0.35248,89.77661,22.35565,26.2619,28.03192,29.4681575,35.232391400000004
test_all,P1_PCV02D,284400,284400,0,0.0,0,0.0,0,0.0,12.016801954184247,0.3845888832200285,12.0,25.0,12.0,12.0,12.0,12.0,12.0
test_all,P1_PCV02Z,284400,284400,0,0.0,0,0.0,0,0.0,11.85071322774262,0.3928166899502606,11.64398,25.26245,11.68976,11.79657,11.8042,11.91101,12.27722
test_all,P1_PIT01,284400,284400,0,0.0,0,0.0,0,0.0,1.0960526185654007,0.1260193473511933,-0.00595,2.04941,0.8201124,1.03317,1.10107,1.16688,1.3697288
test_all,P1_PIT01_HH,284400,284400,0,0.0,0,0.0,0,0.0,524320.0,0.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0
test_all,P1_PIT02,284400,284400,0,0.0,0,0.0,0,0.0,0.6355907991209563,0.36347913236996,0.31143,1.54129,0.3183,0.37399,0.40642,0.84854,1.50085
test_all,P1_PP01AD,284400,284400,0,0.0,0,0.0,284400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_all,P1_PP01AR,284400,284400,0,0.0,0,0.0,284400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_all,P1_PP01BD,284400,284400,0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_all,P1_PP01BR,284400,284400,0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_all,P1_PP02D,284400,284400,0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_all,P1_PP02R,284400,284400,0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_all,P1_PP04,284400,284400,0,0.0,0,0.0,60714,0.21348101265822786,22.71845351248242,17.122911631024877,0.0,45.0,0.0,2.1817075,32.130425,40.0,40.0
test_all,P1_PP04D,284400,284400,0,0.0,0,0.0,121668,0.42780590717299577,0.5721940928270042,0.4947614310768954,0.0,1.0,0.0,0.0,1.0,1.0,1.0
test_all,P1_PP04SP,284400,284400,0,0.0,0,0.0,0,0.0,27.741522091104077,0.2805286211703156,27.12753,27.91761,27.12753,27.48882,27.91761,27.91761,27.91761
test_all,P1_SOL01D,284400,284400,0,0.0,0,0.0,0,0.0,524320.0,0.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0
test_all,P1_SOL03D,284400,284400,0,0.0,0,0.0,0,0.0,524320.0,0.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0,524320.0
test_all,P1_STSP,284400,284400,0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_all,P1_TIT01,284400,284400,0,0.0,0,0.0,0,0.0,30.147650261005627,1.2903730129060498,27.83813,34.04846,28.09753,29.13513,29.92859,31.14929,33.08716
test_all,P1_TIT02,284400,284400,0,0.0,0,0.0,0,0.0,36.18531684395218,2.1561783779765653,32.53784,39.52636,32.64465,34.21631,36.02448,38.48876,39.35851
test_all,P1_TIT03,284400,284400,0,0.0,0,0.0,0,0.0,27.818824728129393,1.2235049686737007,25.60519,31.57687,25.81296,26.7565,27.76239,28.94955,30.21039
test_all,P2_24Vdc,284400,284400,0,0.0,0,0.0,0,0.0,28.033572504817162,0.0035122353634164227,28.01946,28.04899,28.02561,28.03085,28.03341,28.03601,28.04206
test_all,P2_ATSW_Lamp,284400,284400,0,0.0,0,0.0,41475,0.14583333333333334,0.8541666666666666,0.35293966937629057,0.0,1.0,0.0,1.0,1.0,1.0,1.0
test_all,P2_AutoGO,284400,284400,0,0.0,0,0.0,41475,0.14583333333333334,0.8541666666666666,0.35293966937629057,0.0,1.0,0.0,1.0,1.0,1.0,1.0
test_all,P2_AutoSD,284400,284400,0,0.0,0,0.0,115,0.0004043600562587904,115.72041046729957,8.994461607445869,0.0,129.69986,101.06113,106.79819,112.42458,123.74702,129.69986
test_all,P2_Emerg,284400,284400,0,0.0,0,0.0,284306,0.9996694796061885,0.000330520393811533,0.018177247092673876,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test_all,P2_MASW,284400,284400,0,0.0,0,0.0,242925,0.8541666666666666,0.14583333333333334,0.35293966937629057,0.0,1.0,0.0,0.0,0.0,0.0,1.0
test_all,P2_MASW_Lamp,284400,284400,0,0.0,0,0.0,242925,0.8541666666666666,0.14583333333333334,0.35293966937629057,0.0,1.0,0.0,0.0,0.0,0.0,1.0
test_all,P2_ManualGO,284400,284400,0,0.0,0,0.0,242925,0.8541666666666666,0.14583333333333334,0.35293966937629057,0.0,1.0,0.0,0.0,0.0,0.0,1.0
test_all,P2_ManualSD,284400,284400,0,0.0,0,0.0,34602,0.12166666666666667,11.158876219901547,4.157283307882808,0.0,12.94872,0.0,12.441802500000001,12.62851,12.92742,12.94872
test_all,P2_OnOff,284400,284400,0,0.0,0,0.0,115,0.0004043600562587904,0.9995956399437412,0.02010467533769819,0.0,1.0,1.0,1.0,1.0,1.0,1.0
test_all,P2_RTR,284400,284400,0,0.0,0,0.0,0,0.0,2880.0,0.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
test_all,P2_SCO,284400,284400,0,0.0,0,0.0,0,0.0,54690.86313994374,181.20410660963304,51648.0,55841.0,54232.0,54706.0,54738.0,54798.0,54832.0
test_all,P2_SCST,284400,284400,0,0.0,0,0.0,0,0.0,720.377383396695,0.25847905638991675,719.30902,721.23486,719.6866582,720.2483199999999,720.42145,720.543685,720.8426598000001
test_all,P2_SIT01,284400,284400,0,0.0,0,0.0,119,0.00041842475386779184,900.855123066104,37.026382741872716,0.0,1129.0,811.0,902.0,911.0,921.0,931.0
test_all,P2_TripEx,284400,284400,0,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_all,P2_VIBTR01,284400,284400,0,0.0,0,0.0,119,0.00041842475386779184,6.6489094363924055,0.4660609653779869,-77.27489,7.8867,5.857848,6.327475,6.6619,6.989275,7.408634
test_all,P2_VIBTR02,284400,284400,0,0.0,0,0.0,119,0.00041842475386779184,-3.344083450070323,0.4207393335674634,-79.8146,0.0,-4.051334,-3.6475750000000002,-3.34165,-3.036975,-2.5988830000000003
test_all,P2_VIBTR03,284400,284400,0,0.0,0,0.0,119,0.00041842475386779184,9.66515373030942,0.40609038764038125,-74.4678,10.4672,9.011497,9.462,9.66905,9.8799,10.301852
test_all,P2_VIBTR04,284400,284400,0,0.0,0,0.0,119,0.00041842475386779184,-1.371894131153305,0.33256149584835587,-79.0394,0.0,-1.9108260000000001,-1.567,-1.3792,-1.2017,-0.7001489999999997
test_all,P2_VT01,284400,284400,0,0.0,0,0.0,0,0.0,11.937955570639945,0.24726780039599022,2e-05,13.15863,11.852544400000001,11.90407,11.943335000000001,11.9848225,12.0276643
test_all,P2_VTR01,284400,284400,0,0.0,0,0.0,0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
test_all,P2_VTR02,284400,284400,0,0.0,0,0.0,0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
test_all,P2_VTR03,284400,284400,0,0.0,0,0.0,0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
test_all,P2_VTR04,284400,284400,0,0.0,0,0.0,0,0.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
test_all,P3_FIT01,284400,284400,0,0.0,0,0.0,0,0.0,1084.2165154711674,1692.8621571710503,20.0,5453.0,22.0,27.0,39.0,1778.0,5289.26
test_all,P3_LCP01D,284400,284400,0,0.0,0,0.0,13202,0.04642053445850914,5132.374542897328,5142.51521013444,-8.0,13816.0,-8.0,168.0,3176.0,10040.0,13800.0
test_all,P3_LCV01D,284400,284400,0,0.0,0,0.0,2488,0.008748241912798875,7552.924275668073,6814.7343459231215,-176.0,17856.0,-160.0,64.0,7672.0,14576.0,17072.0
test_all,P3_LH01,284400,284400,0,0.0,0,0.0,0,0.0,70.0,0.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
test_all,P3_LIT01,284400,284400,0,0.0,0,0.0,0,0.0,15459.94426511955,3082.165359436016,8015.0,19726.0,8347.35,13259.75,16067.0,18105.5,19432.0
test_all,P3_LL01,284400,284400,0,0.0,0,0.0,0,0.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
test_all,P3_PIT01,284400,284400,0,0.0,0,0.0,0,0.0,783.0493319268636,1302.5487051898328,16.0,4516.0,17.0,22.0,24.0,1035.25,4170.52
