dataset,file_or_session,ratio,stage,scope,channel,sample_count,unique_value_count,minimum,maximum,variance,variance_zero,iqr,iqr_zero,range,zero_range,constant,nan_count,infinite_count,nonfinite_count,nonfinite,finite,scaler_execution_ready,variation_available
HAI,train_1,5,normal,fit_pool,P1_FT03Z,252720,337,936.1497192382812,1063.6865234375,676.1605224609375,False,38.50335693359375,False,127.53680419921875,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_LCV01D,252720,216923,0.8116300106048584,34.83449935913086,7.836299896240234,False,3.676298141479492,False,34.022869348526,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_LCV01Z,252720,2328,0.31433001160621643,35.020450592041016,7.850767612457275,False,3.555299758911133,False,34.7061205804348,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_LIT01,252720,2566,285.6005859375,426.5299987792969,796.329833984375,False,44.727325439453125,False,140.92941284179688,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PCV01D,252720,212470,13.156590461730957,39.0248908996582,5.946371078491211,False,3.0550875663757324,False,25.868300437927246,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PCV01Z,252720,2189,13.551329612731934,39.437870025634766,6.034769535064697,False,2.9754714965820312,False,25.886540412902832,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PCV02D,252720,154,12.0,16.448219299316406,0.0011108916951343417,False,0.0,True,4.448219299316406,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PCV02Z,252720,52,11.7889404296875,16.297910690307617,0.014332338236272335,False,0.2365102767944336,False,4.508970260620117,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PIT01,252720,1202,0.48462000489234924,2.047879934310913,0.011252987198531628,False,0.1327500343322754,False,1.5632599294185638,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PIT01_HH,252720,1,524320.0,524320.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_PIT02,252720,1612,0.3121899962425232,1.5428199768066406,0.1299157291650772,False,0.3997800052165985,False,1.2306299805641174,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PP01AD,252720,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_PP01AR,252720,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_PP01BD,252720,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_PP01BR,252720,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_PP02D,252720,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_PP02R,252720,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_PP04,252720,130919,0.0,45.0,276.40863037109375,False,34.79554259777069,False,45.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PP04D,252720,2,0.0,1.0,0.2338654100894928,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_PP04SP,252720,17,27.727039337158203,27.984689712524414,0.008617766201496124,False,0.0,True,0.25765037536621094,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_SOL01D,252720,1,524320.0,524320.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_SOL03D,252720,1,524320.0,524320.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_STSP,252720,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P1_TIT01,252720,408,27.8533992767334,34.063720703125,1.7639778852462769,False,1.7852802276611328,False,6.210321426391602,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_TIT02,252720,466,32.522579193115234,39.617919921875,3.7650582790374756,False,3.555278778076172,False,7.095340728759766,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P1_TIT03,252720,842,25.905790328979492,30.59579086303711,1.4152735471725464,False,2.0372314453125,False,4.690000534057617,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_24Vdc,252720,239,28.020410537719727,28.04990005493164,1.1928082130907569e-05,False,0.0044002532958984375,False,0.029489517211914062,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_ATSW_Lamp,252720,2,0.0,1.0,0.1762973666191101,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_AutoGO,252720,2,0.0,1.0,0.1762995421886444,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_AutoSD,252720,24,100.73858642578125,129.2804718017578,71.23836517333984,False,14.045578002929688,False,28.541885375976562,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_Emerg,252720,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P2_MASW,252720,2,0.0,1.0,0.17629952728748322,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_MASW_Lamp,252720,2,0.0,1.0,0.17629952728748322,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_ManualGO,252720,2,0.0,1.0,0.1762973815202713,False,0.0,True,1.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_ManualSD,252720,7,0.0,12.927419662475586,21.094785690307617,False,0.6433897018432617,False,12.927419662475586,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_OnOff,252720,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P2_RTR,252720,1,2880.0,2880.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P2_SCO,252720,138,54150.0,54833.0,47872.5078125,False,136.0,False,683.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_SCST,252720,14514,719.4573364257812,721.1414184570312,0.03704136610031128,False,0.20111083984375,False,1.68408203125,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_SIT01,252720,195,746.0,942.0,1879.9580078125,False,40.0,False,196.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_TripEx,252720,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P2_VIBTR01,252720,20060,5.123499870300293,7.589799880981445,0.18208783864974976,False,0.6491999626159668,False,2.4663000106811523,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_VIBTR02,252720,18280,-3.9486000537872314,-1.8483999967575073,0.15986663103103638,False,0.6302001476287842,False,2.100200057029724,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_VIBTR03,252720,17599,7.988900184631348,10.143199920654297,0.11648906767368317,False,0.46829986572265625,False,2.154299736022949,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_VIBTR04,252720,16342,-1.5654000043869019,0.3068999946117401,0.1095770001411438,False,0.46640002727508545,False,1.872299998998642,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_VT01,252720,22282,11.788040161132812,12.074760437011719,0.0024844068102538586,False,0.08143043518066406,False,0.28672027587890625,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P2_VTR01,252720,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P2_VTR02,252720,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P2_VTR03,252720,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P2_VTR04,252720,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P3_FIT01,252720,5399,21.0,5458.0,2772437.5,False,1796.0,False,5437.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P3_LCP01D,252720,1731,-16.0,13824.0,26435168.0,False,9904.0,False,13840.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P3_LCV01D,252720,1135,-176.0,19408.0,46542728.0,False,14416.0,False,19584.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P3_LH01,252720,1,70.0,70.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P3_LIT01,252720,8977,8008.0,19713.0,11537531.0,False,5613.0,False,11705.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P3_LL01,252720,1,30.0,30.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_pool,P3_PIT01,252720,4326,17.0,4650.0,1803035.25,False,1065.0,False,4633.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_HT_FD,252720,614,-0.022709999233484268,0.030379999428987503,4.273966624168679e-06,False,0.0003600000054575503,False,0.05308999866247177,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_HT_PO,252720,3512,0.018069999292492867,90.2596435546875,984.36181640625,False,66.42430645227432,False,90.24157355539501,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_HT_PS,252720,6,0.0747700035572052,7.798980236053467,7.851452827453613,False,7.196070164442062,False,7.724210232496262,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_LD,252720,10942,231.680419921875,499.13189697265625,3693.4111328125,False,96.607421875,False,267.45147705078125,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_ST_FD,252720,240,-0.021849999204277992,0.010060000233352184,2.697595164136146e-06,False,0.002100000041536987,False,0.03190999943763018,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_ST_GOV,252720,11559,12833.0,26809.0,3472625.0,False,2094.0,False,13976.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_ST_LD,252720,9502,231.53570556640625,497.46820068359375,1446.52099609375,False,48.2132568359375,False,265.9324951171875,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_ST_PO,252720,11853,233.5250244140625,494.59271240234375,1196.3065185546875,False,38.50189208984375,False,261.06768798828125,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_ST_PS,252720,15,1.8789700269699097,29.28165054321289,57.38865280151367,False,14.53533935546875,False,27.40268051624298,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_ST_PT01,252720,217,9804.0,10228.0,904.9681396484375,False,32.0,False,424.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,P4_ST_TT01,252720,471,26856.0,27467.0,16484.53515625,False,173.0,False,611.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,x1001_05_SETPOINT_OUT,252720,298,0.051259998232126236,0.19578999280929565,0.0018535477574914694,False,0.07259000837802887,False,0.14452999457716942,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,x1001_15_ASSIGN_OUT,252720,40731,0.7911800146102905,1.595460057258606,0.011959034018218517,False,0.13590002059936523,False,0.8042800426483154,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,x1002_07_SETPOINT_OUT,252720,332,302.5530700683594,398.5494384765625,752.9304809570312,False,45.419952392578125,False,95.99636840820312,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,x1002_08_SETPOINT_OUT,252720,306,957.9740600585938,1049.2567138671875,662.4502563476562,False,44.3072509765625,False,91.28265380859375,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,x1003_10_SETPOINT_OUT,252720,12985,18.074369430541992,3190.0,1649586.875,False,2853.7783203125,False,3171.925630569458,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,x1003_18_SETPOINT_OUT,252720,114,25.16305923461914,28.0,0.8274134993553162,False,1.5757999420166016,False,2.8369407653808594,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_pool,x1003_24_SUM_OUT,252720,31589,28.096149444580078,33.0853385925293,0.9328190088272095,False,1.4602203369140625,False,4.989189147949219,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FCV01D,12636,12228,2.5529799461364746,80.3390121459961,770.4904174804688,False,55.68434762954712,False,77.78603219985962,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FCV01Z,12636,2749,0.3372200131416321,80.86547088623047,783.7216186523438,False,56.00929594039917,False,80.52825087308884,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FCV02D,12636,162,15.0,100.0,1280.528076171875,False,0.0,True,85.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FCV02Z,12636,1061,12.414549827575684,97.58910369873047,1136.89892578125,False,18.201822757720947,False,85.17455387115479,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FCV03D,12636,11463,51.4529914855957,54.63808822631836,0.2136145383119583,False,0.5750455856323242,False,3.1850967407226562,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FCV03Z,12636,316,52.00347900390625,55.41381072998047,0.25810667872428894,False,0.8163490295410156,False,3.4103317260742188,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FT01,12636,206,44.86082077026367,87.58545684814453,30.585657119750977,False,7.438648223876953,False,42.72463607788086,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FT01Z,12636,206,233.57533264160156,456.0282897949219,830.031005859375,False,37.737640380859375,False,222.4529571533203,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FT02,12636,4189,3.6620900630950928,2494.659423828125,1122965.75,False,2223.110118865967,False,2490.99733376503,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FT02Z,12636,4186,19.067289352416992,3186.49658203125,1575496.125,False,2213.2532806396484,False,3167.429292678833,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FT03,12636,66,231.2087860107422,243.60650634765625,2.8953256607055664,False,2.2888031005859375,False,12.397720336914062,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_FT03Z,12636,67,965.7210693359375,994.4228515625,15.032601356506348,False,5.21844482421875,False,28.7017822265625,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_LCV01D,12636,12165,7.333059787750244,20.984460830688477,5.57847785949707,False,3.352979898452759,False,13.651401042938232,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_LCV01Z,12636,798,6.967160224914551,20.501710891723633,5.477896690368652,False,3.1909947395324707,False,13.534550666809082,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_LIT01,12636,652,323.8871765136719,359.1067199707031,34.245670318603516,False,8.127593994140625,False,35.21954345703125,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PCV01D,12636,12118,21.606409072875977,33.432029724121094,4.136116027832031,False,2.642096519470215,False,11.825620651245117,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PCV01Z,12636,857,22.706600189208984,34.112548828125,4.142348766326904,False,2.7236900329589844,False,11.405948638916016,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PCV02D,12636,1,12.0,12.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PCV02Z,12636,5,11.804200172424316,11.83471965789795,4.488857030082727e-06,False,0.0,True,0.030519485473632812,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PIT01,12636,633,0.854640007019043,1.3894699811935425,0.007282808888703585,False,0.11138999462127686,False,0.5348299741744995,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PIT01_HH,12636,1,524320.0,524320.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PIT02,12636,1389,0.3152500092983246,1.5428199768066406,0.11709365993738174,False,0.1777699887752533,False,1.227569967508316,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PP01AD,12636,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PP01AR,12636,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PP01BD,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PP01BR,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PP02D,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PP02R,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_PP04,12636,7106,0.0,45.0,239.18138122558594,False,26.85743737220764,False,45.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PP04D,12636,2,0.0,1.0,0.206382617354393,False,1.0,False,1.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_PP04SP,12636,1,27.984689712524414,27.984689712524414,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_SOL01D,12636,1,524320.0,524320.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_SOL03D,12636,1,524320.0,524320.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_STSP,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P1_TIT01,12636,269,29.8370304107666,33.9263916015625,1.5573489665985107,False,1.9378604888916016,False,4.089361190795898,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_TIT02,12636,365,32.73619842529297,38.290401458740234,2.404134511947632,False,2.7465782165527344,False,5.554203033447266,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P1_TIT03,12636,43,26.931610107421875,30.479890823364258,1.3627382516860962,False,2.217439651489258,False,3.548280715942383,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_24Vdc,12636,155,28.023889541625977,28.048179626464844,1.108736341848271e-05,False,0.0043506622314453125,False,0.024290084838867188,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_ATSW_Lamp,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_AutoGO,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_AutoSD,12636,3,101.20353698730469,115.9439468383789,41.980194091796875,False,10.796463012695312,False,14.740409851074219,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_Emerg,12636,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_MASW,12636,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_MASW_Lamp,12636,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_ManualGO,12636,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_ManualSD,12636,1,0.0,0.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_OnOff,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_RTR,12636,1,2880.0,2880.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_SCO,12636,27,54678.0,54763.0,1165.8531494140625,False,58.0,False,85.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_SCST,12636,4951,719.5546264648438,721.1414184570312,0.05301150679588318,False,0.226806640625,False,1.5867919921875,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_SIT01,12636,83,847.0,929.0,215.42674255371094,False,20.0,False,82.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_TripEx,12636,1,1.0,1.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_VIBTR01,12636,6808,5.665900230407715,7.405600070953369,0.14124682545661926,False,0.6548995971679688,False,1.7396998405456543,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_VIBTR02,12636,6990,-3.3547000885009766,-1.8483999967575073,0.11789809167385101,False,0.6305999755859375,False,1.5063000917434692,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_VIBTR03,12636,5968,8.508500099182129,9.852700233459473,0.06310388445854187,False,0.3836503028869629,False,1.3442001342773438,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_VIBTR04,12636,5076,-0.734000027179718,0.3068999946117401,0.035529498010873795,False,0.3101249895989895,False,1.0409000217914581,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_VT01,12636,7237,11.868169784545898,12.05383014678955,0.001988310134038329,False,0.0811004638671875,False,0.18566036224365234,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P2_VTR01,12636,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_VTR02,12636,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_VTR03,12636,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P2_VTR04,12636,1,50.0,50.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P3_FIT01,12636,2630,23.0,5405.0,2873348.5,False,1835.25,False,5382.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P3_LCP01D,12636,1687,-8.0,13816.0,26048806.0,False,10032.0,False,13824.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P3_LCV01D,12636,1084,-176.0,17488.0,45464784.0,False,14304.0,False,17664.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P3_LH01,12636,1,70.0,70.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P3_LIT01,12636,5704,8097.0,19681.0,10305540.0,False,5439.5,False,11584.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P3_LL01,12636,1,30.0,30.0,0.0,True,0.0,True,0.0,True,True,0,0,0,False,True,True,False
HAI,train_1,5,normal,fit_subset,P3_PIT01,12636,2462,18.0,4354.0,1823043.125,False,1168.0,False,4336.0,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P4_HT_FD,12636,307,-0.016780000180006027,0.026329999789595604,4.549457571556559e-06,False,0.00043000000732718036,False,0.04310999996960163,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P4_HT_PO,12636,2660,0.018069999292492867,81.23552703857422,961.1640014648438,False,65.88183641433716,False,81.21745703928173,False,False,0,0,0,False,True,True,True
HAI,train_1,5,normal,fit_subset,P4_HT_PS,12636,2,0.0747700035572052,5.834959983825684,8.145514488220215,False,5.760189980268478,False,5.760189980268478,False,False,0,0,0,False,True,True,True
