source_file,series_id,feature,lag_samples,autocorrelation
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,boundary.m_flow_in,10,0.9864362551825036
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,boundary.m_flow_in,100,0.8643301593504246
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,boundary.m_flow_in,1000,-0.09808221229021218
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dir_valve_act,1,0.9525772902534071
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dir_valve_act,10,0.5257702619096701
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dir_valve_act,100,-0.030991735537190132
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dir_valve_act,1000,0.02886454019606011
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dt_rand,1,0.9984718877164974
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dt_rand,10,0.9847141842387543
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dt_rand,100,0.8466691675217567
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dt_rand,1000,0.13577426571307358
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,C_level,1,0.9999999094525034
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,C_level,10,0.9999910667934256
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,C_level,100,0.9992298679733691
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,C_level,1000,0.9823244927324746
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_temperature.T,1,0.9999463857211237
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_temperature.T,10,0.9967952253560585
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_temperature.T,100,0.9112156247231634
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_temperature.T,1000,0.276223215913448
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,heater_act,1,0.9940252663076772
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,heater_act,10,0.9402400466389994
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,heater_act,100,0.4011329307624807
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,heater_act,1000,0.07162604019542158
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_level,1,0.9997136762681063
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_level,10,0.9752326083595916
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_level,100,0.39390048260913313
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_level,1000,0.07162349572787406
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,limiter1.y,1,0.998471887767024
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,limiter1.y,10,0.984714184743285
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,limiter1.y,100,0.846669172491502
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,limiter1.y,1000,0.13577425010681415
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dL_rand,1,0.999746868998957
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dL_rand,10,0.9974671471959654
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dL_rand,100,0.9745150189822008
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dL_rand,1000,0.7383770926099024
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level_ini,1,0.999654931995532
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level_ini,10,0.9965453669615747
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level_ini,100,0.9650478228284513
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level_ini,1000,0.6050042790443898
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_temperature.T,1,0.9999944478040514
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_temperature.T,10,0.9995125703163827
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_temperature.T,100,0.9805973806728794
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_temperature.T,1000,0.48035529663094195
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_temperature.T,1,0.9999991729453369
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_temperature.T,10,0.99992812686139
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_temperature.T,100,0.9966033513753995
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_temperature.T,1000,0.9449410562008242
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level,1,0.9999181823419198
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level,10,0.992867931262894
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level,100,0.797865395379327
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level,1000,0.5194384993013187
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,out_valve_act,1,0.9938273838882116
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,out_valve_act,10,0.938273574699126
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,out_valve_act,100,0.39064587006615353
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,out_valve_act,1000,-0.024268901941930005
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dT_rand,1,0.9998574160967388
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dT_rand,10,0.9985740780855425
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dT_rand,100,0.9857324674724712
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dT_rand,1000,0.8564673392450092
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inv_valve_act,1,0.9558641223349018
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inv_valve_act,10,0.5586386930491397
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inv_valve_act,100,-0.031908513762227024
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inv_valve_act,1000,0.037196624339068146
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter.y,1,0.9998827599666544
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter.y,10,0.9988274136989804
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter.y,100,0.9882554531617407
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter.y,1000,0.88059476307044
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inj_valve_act,1,0.9983394125748793
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inj_valve_act,10,0.9833937636814232
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inj_valve_act,100,0.8339013495261576
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inj_valve_act,1000,-0.11233481147373865
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,Relaxing.active,1,0.9886278383389657
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,Relaxing.active,10,0.8862752141059528
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,Relaxing.active,100,-0.0950846263211186
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,Relaxing.active,1000,0.08294628333407465
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,boundary.m_flow_in,1,0.9983394125748788
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,boundary.m_flow_in,10,0.9833937636814227
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,boundary.m_flow_in,100,0.8339013495261545
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,boundary.m_flow_in,1000,-0.11233481147373832
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dir_valve_act,1,0.9526663627645078
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dir_valve_act,10,0.5266610679961483
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dir_valve_act,100,-0.029873834179563474
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dir_valve_act,1000,-0.0008188824049663666
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dt_rand,1,0.9988248553196637
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dt_rand,10,0.9882484653830268
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dt_rand,100,0.8824758542371739
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dt_rand,1000,0.36040525872496604
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_level,1,0.9999999121051288
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_level,10,0.9999913703170025
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_level,100,0.9992966572592963
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_level,1000,0.986261262308706
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_temperature.T,1,0.999938188073402
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_temperature.T,10,0.996391117967153
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_temperature.T,100,0.905041064958886
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_temperature.T,1000,0.19653313609033968
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,heater_act,1,0.9940840296811126
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,heater_act,10,0.94082734523087
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,heater_act,100,0.40971687767294895
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,heater_act,1000,0.004227145663724124
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_level,1,0.9997152685327388
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_level,10,0.9753852425149521
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_level,100,0.4007121176329869
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_level,1000,-0.005919258633750262
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter1.y,1,0.9988248553492483
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter1.y,10,0.9882484656789987
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter1.y,100,0.8824758572085107
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter1.y,1000,0.36040526583689325
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dL_rand,1,0.9998574160967388
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dL_rand,10,0.9985740780855425
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dL_rand,100,0.9857324674724712
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dL_rand,1000,0.8564673392450092
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level_ini,1,0.9996633618023254
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level_ini,10,0.9966302524143098
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level_ini,100,0.9659580861479055
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level_ini,1000,0.6219565208803958
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_temperature.T,1,0.9999947025650318
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_temperature.T,10,0.9995350923478515
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_temperature.T,100,0.9820676344087882
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_temperature.T,1000,0.5300706904387906
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_temperature.T,1,0.9999991640063246
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_temperature.T,10,0.9999277409171728
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_temperature.T,100,0.9965864593019904
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_temperature.T,1000,0.9446281131988552
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level,1,0.9999412906764849
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level,10,0.9948752445703402
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level,100,0.852371796090623
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level,1000,0.5125745844288722
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,out_valve_act,1,0.9942429438134289
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,out_valve_act,10,0.9424291730183417
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,out_valve_act,100,0.44647207972020636
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,out_valve_act,1000,-0.02611354260465301
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dT_rand,1,0.9997743455088925
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dT_rand,10,0.9977434522818885
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dT_rand,100,0.9774342415534205
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dT_rand,1000,0.774313715136173
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inv_valve_act,1,0.955808664187313
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inv_valve_act,10,0.5584764021551277
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inv_valve_act,100,-0.031619619593180555
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inv_valve_act,1000,0.024471932089130677
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter.y,1,0.999794413622658
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter.y,10,0.9979441225647778
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter.y,100,0.97943985660404
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter.y,1000,0.7942587378051681
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inj_valve_act,1,0.9984707328816684
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inj_valve_act,10,0.9847069579028045
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inj_valve_act,100,0.8470324041159867
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inj_valve_act,1000,-0.10654175635238472
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,Relaxing.active,1,0.9884872643286948
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,Relaxing.active,10,0.8849932529594161
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,Relaxing.active,100,-0.10271341055509395
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,Relaxing.active,1000,0.07178204713936509
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,boundary.m_flow_in,1,0.9984707328816684
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,boundary.m_flow_in,10,0.9847069579028043
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,boundary.m_flow_in,100,0.8470324041159891
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,boundary.m_flow_in,1000,-0.1065417563523829
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dir_valve_act,1,0.9526158919999811
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dir_valve_act,10,0.5261564010463196
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dir_valve_act,100,-0.029587752238682864
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dir_valve_act,1000,0.00820088437565193
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dt_rand,1,0.998549839478339
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dt_rand,10,0.9854982809028188
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dt_rand,100,0.8550030263234994
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dt_rand,1000,0.22485010704109565
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_level,1,0.9999999273273438
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_level,10,0.9999928547678831
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_level,100,0.9994077368950297
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_level,1000,0.9873896831824307
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_temperature.T,1,0.9999448786837404
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_temperature.T,10,0.9967530577887795
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_temperature.T,100,0.9097594225974114
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_temperature.T,1000,0.20835600790493283
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,heater_act,1,0.9941985044605693
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,heater_act,10,0.9419656497943321
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,heater_act,100,0.4212843605566029
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,heater_act,1000,0.02839512861799517
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_level,1,0.9997222403508657
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_level,10,0.9759728209509154
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_level,100,0.41549138149616494
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_level,1000,0.02440732207298817
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter1.y,1,0.9985498394676376
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter1.y,10,0.9854982807959466
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter1.y,100,0.8550030252235299
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter1.y,1000,0.2248501121482744
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dL_rand,1,0.9997743455088925
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dL_rand,10,0.9977434522818885
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dL_rand,100,0.9774342415534205
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dL_rand,1000,0.774313715136173
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level_ini,1,0.9996901714773941
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level_ini,10,0.9968982617696311
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level_ini,100,0.9686291713378159
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level_ini,1000,0.6472485765983926
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_temperature.T,1,0.9999952154895164
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_temperature.T,10,0.9995784807889324
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_temperature.T,100,0.9836497604152654
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_temperature.T,1000,0.5551180636732349
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,C_temperature.T,1,0.9999991713632438
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,C_temperature.T,10,0.9999277353425924
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,C_temperature.T,100,0.9965839767840761
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,C_temperature.T,1000,0.9446447959136928
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level,1,0.9999420235209376
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level,10,0.9949441087267205
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level,100,0.8554268317444773
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level,1000,0.5514979272782884
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,out_valve_act,1,0.9944960945340356
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,out_valve_act,10,0.9449607193237987
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,out_valve_act,100,0.4495845457165184
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,out_valve_act,1000,-0.023284953534509874
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dT_rand,1,0.999832572407608
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dT_rand,10,0.998325409413063
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dT_rand,100,0.983222447483308
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dT_rand,1000,0.8288677848659042
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inv_valve_act,1,0.9558869967119221
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inv_valve_act,10,0.5588673958286834
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inv_valve_act,100,-0.03244227426963472
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inv_valve_act,1000,0.022254910946353856
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,limiter.y,1,0.9998402053281764
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,limiter.y,10,0.9984017297333261
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,limiter.y,100,0.9839847421292335
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,limiter.y,1000,0.8363773998797892
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inj_valve_act,1,0.998606450091142
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inj_valve_act,10,0.9860641803177905
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inj_valve_act,100,0.8606096720645997
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inj_valve_act,1000,-0.07824936439355629
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,Relaxing.active,1,0.988648088916344
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,Relaxing.active,10,0.8864776517008469
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,Relaxing.active,100,-0.11148113588123716
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,Relaxing.active,1000,0.08747040875141374
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,boundary.m_flow_in,1,0.998606450091142
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,boundary.m_flow_in,10,0.9860641803177901
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,boundary.m_flow_in,100,0.8606096720645989
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,boundary.m_flow_in,1000,-0.07824936439355727
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dir_valve_act,1,0.9525281420198735
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dir_valve_act,10,0.5252788204181685
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dir_valve_act,100,-0.030256581957177574
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dir_valve_act,1000,0.006543788753957275
