source_file,series_id,feature,count,mean,std,min,q01,q25,median,q75,q99,max,missing_count,missing_rate,infinite_count,infinite_rate,zero_count,zero_rate,n_unique
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,C_level,200001.0,0.8851599237649181,0.5411688309084631,0.00999999977648,0.00999999977648,0.44572147727,0.855591356754,1.36926388741,1.80206763744,1.80206763744,0,0.0,0,0.0,0,0.0,5548
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_temperature.T,200001.0,322.3600645833441,10.16088612344531,283.149993896,295.732543945,316.498809814,326.175567627,330.093353271,332.980377197,352.990875244,0,0.0,0,0.0,0,0.0,174888
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,heater_act,200001.0,0.6456667716661416,0.47831196466147724,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,70867,0.35433322833385833,2
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,HT_level,200001.0,0.43836746553995815,0.22825577398963193,0.0999999940395,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.600000023842,0,0.0,0,0.0,0,0.0,12418
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,limiter1.y,200001.0,99.9900466620464,10.037453287277753,65.1072692871,78.489944458,93.1882705688,99.8116989136,107.03237915,123.09854126,123.09854126,0,0.0,0,0.0,0,0.0,276
032_GHL_id_1_Sensor_tr_50000_1st_65001.csv,1,dL_rand,200001.0,0.18498342370725923,0.7337433970431986,-1.80224001408,-1.80224001408,-0.239448219538,0.139316990972,0.51387065649,1.33387243748,1.33387243748,0,0.0,0,0.0,9357,0.04678476607616962,26
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level_ini,200001.0,2.191197471410948,0.4163287389984301,0.0,1.16760003567,2.03606534004,2.20315408707,2.47429585457,2.70000004768,2.70000004768,0,0.0,0,0.0,972,0.0048599757001215,23
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_temperature.T,200001.0,312.80080303960796,12.83769057547108,283.033294678,283.064331055,302.090362549,314.346405029,324.710235596,330.602722168,331.134613037,0,0.0,0,0.0,0,0.0,30011
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_temperature.T,200001.0,326.68880575014833,11.843402133259588,273.149993896,273.149993896,329.120574951,329.784332275,330.041259766,330.129241943,330.129241943,0,0.0,0,0.0,0,0.0,5208
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,RT_level,200001.0,1.727951204941868,0.49560570998573666,0.5,0.5,1.50597405434,1.73613667488,2.20000004768,2.70000004768,2.70000004768,0,0.0,0,0.0,0,0.0,41138
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,out_valve_act,200001.0,0.027344863275683622,0.16308664787077587,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194532,0.9726551367243164,2
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dT_rand,200001.0,0.07464418334327372,0.9939123120865863,-2.16479992867,-2.16479992867,-0.42786949873,-0.0889004170895,0.914944887161,2.55711531639,2.55711531639,0,0.0,0,0.0,9389,0.04694476527617362,28
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inv_valve_act,200001.0,0.032314838425807874,0.17683536409969022,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,193538,0.9676851615741922,2
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter.y,200001.0,284.4829477371376,8.731430179231443,274.0,274.0,278.721313477,282.110992432,292.14944458,308.571166992,308.571166992,0,0.0,0,0.0,0,0.0,24
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,inj_valve_act,200001.0,0.11587942060289698,0.3200810721372576,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,176825,0.884120579397103,2
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,Relaxing.active,200001.0,0.13801430992845035,0.34491586657506046,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,172398,0.8619856900715497,2
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,boundary.m_flow_in,200001.0,2.3175884120579395,6.40162144274515,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0,0.0,0,0.0,176825,0.884120579397103,2
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dir_valve_act,200001.0,0.030109849450752745,0.17089000097442164,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,193979,0.9698901505492472,2
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dt_rand,200001.0,-0.046008194727101694,0.9644691149082872,-2.38099312782,-2.29673147202,-0.762962758541,-0.102237008512,0.66472363472,2.10690641403,2.10690641403,0,0.0,0,0.0,2416,0.012079939600301999,275
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,C_level,200001.0,0.85080923146954,0.5283718908853423,0.00999999977648,0.00999999977648,0.391507923603,0.824770390987,1.27633988857,1.78439819813,1.78439819813,0,0.0,0,0.0,0,0.0,5497
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_temperature.T,200001.0,322.3268422680718,10.144315818853574,283.149993896,294.979156494,316.366363525,326.143341064,330.089447021,332.970489502,352.996948242,0,0.0,0,0.0,0,0.0,173376
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,heater_act,200001.0,0.6423317883410583,0.47931493898682764,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,71534,0.3576682116589417,2
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,HT_level,200001.0,0.43676727972803914,0.22884909634906284,0.10000000149,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.600000023842,0,0.0,0,0.0,0,0.0,12481
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,limiter1.y,200001.0,99.53991770464289,9.644691238288901,76.190071106,77.0326843262,92.3703689575,98.9776306152,106.647239685,121.069061279,121.069061279,0,0.0,0,0.0,0,0.0,275
033_GHL_id_2_Sensor_tr_50000_1st_51001.csv,2,dL_rand,200001.0,0.07464418334327372,0.9939123120865863,-2.16479992867,-2.16479992867,-0.42786949873,-0.0889004170895,0.914944887161,2.55711531639,2.55711531639,0,0.0,0,0.0,9389,0.04694476527617362,28
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level_ini,200001.0,2.185014141735929,0.4177946424465803,0.0,1.08773303032,2.06685853004,2.20695352554,2.48140668869,2.70000004768,2.70000004768,0,0.0,0,0.0,972,0.0048599757001215,26
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_temperature.T,200001.0,312.550904840528,12.878802910339777,283.033294678,283.064331055,302.0340271,314.270874023,324.341827393,330.593078613,333.145629883,0,0.0,0,0.0,0,0.0,29371
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_temperature.T,200001.0,326.6614568917303,11.83358444336599,273.149993896,273.149993896,328.992095947,329.693023682,330.095977783,330.182891846,330.18963623,0,0.0,0,0.0,0,0.0,5053
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,RT_level,200001.0,1.7256791334823418,0.49473629487648146,0.5,0.5,1.51905119419,1.75,2.15203547478,2.70000004768,2.70000004768,0,0.0,0,0.0,0,0.0,40377
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,out_valve_act,200001.0,0.02721486392568037,0.16270939578974106,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194558,0.9727851360743196,2
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dT_rand,200001.0,-0.016135068745893134,0.8729900732493052,-2.32453393936,-2.32453393936,-0.366283148527,-0.0860927179456,0.462813198566,2.04272580147,2.04272580147,0,0.0,0,0.0,9374,0.04686976565117174,28
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inv_valve_act,200001.0,0.03168484157579212,0.1751601147369772,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,193664,0.9683151584242079,2
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter.y,200001.0,283.7491524120093,7.1394240071160135,274.0,274.0,279.337158203,282.139068604,287.628143311,303.427246094,303.427246094,0,0.0,0,0.0,0,0.0,23
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,inj_valve_act,200001.0,0.11337443312783436,0.31705074301148045,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,177326,0.8866255668721656,2
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,Relaxing.active,200001.0,0.13679931600342,0.3436362227279484,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,172641,0.86320068399658,2
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,boundary.m_flow_in,200001.0,2.267488662556687,6.341014860229608,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0,0.0,0,0.0,177326,0.8866255668721656,2
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dir_valve_act,200001.0,0.029559852200738996,0.16937004094274216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194089,0.970440147799261,2
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dt_rand,200001.0,0.12460463825484173,0.9403526651678533,-2.32380127907,-1.69563889503,-0.580217897892,0.149296551943,0.717795372009,2.15869617462,3.0849635601,0,0.0,0,0.0,2416,0.012079939600301999,271
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,C_level,200001.0,0.8631007993502765,0.5180461815384301,0.00999999977648,0.00999999977648,0.420982271433,0.825070083141,1.32403421402,1.72668576241,1.77616155148,0,0.0,0,0.0,0,0.0,5471
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_temperature.T,200001.0,322.41474059795877,10.208814907785174,283.149993896,295.17388916,316.420715332,326.099975586,330.101745605,334.752990723,352.99597168,0,0.0,0,0.0,0,0.0,174248
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,heater_act,200001.0,0.647361763191184,0.4777924781447895,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,70528,0.35263823680881595,2
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,HT_level,200001.0,0.43900371351236644,0.22809151459574206,0.10000000149,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.600000023842,0,0.0,0,0.0,0,0.0,12242
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,limiter1.y,200001.0,101.24604633878046,9.403526610461201,76.7619857788,83.0436096191,94.1978225708,101.492965698,107.177955627,121.586959839,130.849639893,0,0.0,0,0.0,0,0.0,271
034_GHL_id_3_Sensor_tr_50000_1st_122001.csv,3,dL_rand,200001.0,-0.016135068745893134,0.8729900732493052,-2.32453393936,-2.32453393936,-0.366283148527,-0.0860927179456,0.462813198566,2.04272580147,2.04272580147,0,0.0,0,0.0,9374,0.04686976565117174,28
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level_ini,200001.0,2.2037144357482474,0.437901126700593,0.0,1.31642353535,1.94878232479,2.25,2.61452841759,2.70000004768,2.70000004768,0,0.0,0,0.0,972,0.0048599757001215,23
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_temperature.T,200001.0,312.63088857666406,12.757212923538294,283.033294678,283.064331055,302.124847412,314.196533203,324.327026367,330.531707764,330.882446289,0,0.0,0,0.0,0,0.0,29864
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,C_temperature.T,200001.0,326.60772053746274,11.793831559574084,273.149993896,273.149993896,328.875244141,329.725769043,329.915130615,330.013427734,330.034515381,0,0.0,0,0.0,0,0.0,5550
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,RT_level,200001.0,1.7375255414955595,0.5136174572998503,0.5,0.5,1.42519152164,1.80055391788,2.20000004768,2.70000004768,2.70000004768,0,0.0,0,0.0,0,0.0,40885
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,out_valve_act,200001.0,0.027639861800690998,0.16393911741811013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194473,0.972360138199309,2
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dT_rand,200001.0,0.01750427068230176,0.901321499895082,-1.86715292931,-1.86715292931,-0.602435350418,0.0,0.729056656361,1.6587420702,1.6587420702,0,0.0,0,0.0,9351,0.04675476622616887,28
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inv_valve_act,200001.0,0.031824840875795624,0.1755339694735119,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,193636,0.9681751591242044,2
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,limiter.y,200001.0,284.0776661627253,7.640542629394642,274.0,274.0,276.975646973,283.0,290.290557861,299.587432861,299.587432861,0,0.0,0,0.0,0,0.0,22
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,inj_valve_act,200001.0,0.11550442247788761,0.31963050805843235,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,176900,0.8844955775221124,2
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,Relaxing.active,200001.0,0.13657931710341448,0.34340354813253704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,172685,0.8634206828965855,2
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,boundary.m_flow_in,200001.0,2.3100884495577523,6.392610161168647,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0,0.0,0,0.0,176900,0.8844955775221124,2
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dir_valve_act,200001.0,0.029539852300738495,0.16931447889367343,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194093,0.9704601476992615,2
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dt_rand,200001.0,0.08397089412688365,0.8955266746459644,-2.34165477753,-1.90249335766,-0.490707099438,0.0647907927632,0.795831143856,2.63542580605,2.63542580605,0,0.0,0,0.0,2416,0.012079939600301999,273
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,C_level,200001.0,0.871470877550138,0.5276132917751312,0.00999999977648,0.00999999977648,0.377247720957,0.842872977257,1.37359726429,1.72434413433,1.80224478245,0,0.0,0,0.0,0,0.0,5555
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,HT_temperature.T,200001.0,322.4044387416615,10.262524894187557,283.149993896,295.288696289,316.356567383,326.133178711,330.12121582,336.279998779,352.998718262,0,0.0,0,0.0,0,0.0,175032
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,heater_act,200001.0,0.6449067754661226,0.4785427582088594,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,71019,0.3550932245338773,2
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,HT_level,200001.0,0.4377736243294297,0.2285570913769851,0.0999999940395,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.600000023842,0,0.0,0,0.0,0,0.0,12271
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,limiter1.y,200001.0,100.83970876193642,8.955266803189296,76.5834503174,80.9750671387,95.0929260254,100.647911072,107.958312988,126.354255676,126.354255676,0,0.0,0,0.0,0,0.0,273
035_GHL_id_4_Sensor_tr_50000_1st_90001.csv,4,dL_rand,200001.0,0.01750427068230176,0.901321499895082,-1.86715292931,-1.86715292931,-0.602435350418,0.0,0.729056656361,1.6587420702,1.6587420702,0,0.0,0,0.0,9351,0.04675476622616887,28
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,RT_level_ini,200001.0,2.192705747056135,0.48876938593181996,0.0,1.0,1.8593173027,2.25,2.63879060745,2.70000004768,2.70000004768,0,0.0,0,0.0,972,0.0048599757001215,24
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,RT_temperature.T,200001.0,313.15132786241645,12.550341673011053,283.033294678,283.064331055,302.803436279,314.382263184,324.579162598,330.652923584,332.414031982,0,0.0,0,0.0,0,0.0,30262
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,C_temperature.T,200001.0,326.8109031592804,11.773804428082183,273.149993896,273.149993896,329.073394775,329.923797607,330.078033447,330.158752441,330.158752441,0,0.0,0,0.0,0,0.0,5288
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,RT_level,200001.0,1.7282730510404924,0.5511149291212876,0.5,0.5,1.32021474838,1.75470721722,2.20000004768,2.70000004768,2.70000004768,0,0.0,0,0.0,0,0.0,41404
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,out_valve_act,200001.0,0.02774486127569362,0.16424134322364106,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194452,0.9722551387243064,2
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,dT_rand,200001.0,0.08243876978001483,1.102657446150901,-2.54158139229,-2.54158139229,-0.781365394592,0.0849330127239,1.12924587727,1.89294111729,1.89294111729,0,0.0,0,0.0,9250,0.046249768751156245,29
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,inv_valve_act,200001.0,0.031979840100799496,0.1759468235393195,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,193605,0.9680201598992005,2
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,limiter.y,200001.0,285.13585955365494,9.084326734188457,274.0,274.0,275.186340332,283.849334717,294.292449951,301.929412842,301.929412842,0,0.0,0,0.0,0,0.0,21
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,inj_valve_act,200001.0,0.11745441272793636,0.321961786479452,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,176510,0.8825455872720637,2
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,Relaxing.active,200001.0,0.13687931560342198,0.3437207577092248,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,172625,0.863120684396578,2
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,boundary.m_flow_in,200001.0,2.349088254558727,6.439235729589041,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0,0.0,0,0.0,176510,0.8825455872720637,2
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,dir_valve_act,200001.0,0.029859850700746496,0.17020101309356445,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194029,0.9701401492992535,2
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,dt_rand,200001.0,-0.02803137732142301,0.9216400211308192,-3.15173792839,-2.66817235947,-0.736075937748,-0.0509659126401,0.608600139618,2.09176921844,2.31101417542,0,0.0,0,0.0,2416,0.012079939600301999,275
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,C_level,200001.0,0.9004459861420203,0.5303655379669119,0.00999999977648,0.00999999977648,0.4380633533,0.890486598015,1.37754297256,1.80959677696,1.80959677696,0,0.0,0,0.0,0,0.0,5578
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,HT_temperature.T,200001.0,322.43869891002083,10.061152355738185,283.149993896,295.543884277,316.648742676,326.173858643,330.091583252,332.980895996,352.992431641,0,0.0,0,0.0,0,0.0,174397
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,heater_act,200001.0,0.6415767921160395,0.47953848825114276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,71685,0.3584232078839606,2
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,HT_level,200001.0,0.4362507603495059,0.22908518409042483,0.0999999940395,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.600000023842,0,0.0,0,0.0,0,0.0,12358
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,limiter1.y,200001.0,99.71968616607444,9.216399984311707,68.4826202393,73.3182754517,92.6392440796,99.4903411865,106.085998535,120.917694092,123.110137939,0,0.0,0,0.0,0,0.0,275
036_GHL_id_5_Sensor_tr_50000_1st_67147.csv,5,dL_rand,200001.0,0.08243876978001483,1.102657446150901,-2.54158139229,-2.54158139229,-0.781365394592,0.0849330127239,1.12924587727,1.89294111729,1.89294111729,0,0.0,0,0.0,9250,0.046249768751156245,29
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,RT_level_ini,200001.0,2.17527153781694,0.4504089468743089,0.0,1.06942200661,1.97215950489,2.10323643684,2.64906001091,2.70000004768,2.70000004768,0,0.0,0,0.0,972,0.0048599757001215,26
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,RT_temperature.T,200001.0,312.79394316072,12.771050776857635,283.033294678,283.064331055,301.922454834,314.443786621,324.79776001,330.61706543,331.009368896,0,0.0,0,0.0,0,0.0,29383
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,C_temperature.T,200001.0,326.6135178435969,11.865002773613623,273.149993896,273.149993896,329.098419189,329.732330322,329.9715271,330.06652832,330.06652832,0,0.0,0,0.0,0,0.0,5378
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,RT_level,200001.0,1.7165421607055387,0.5184490015542036,0.5,0.5,1.46921443939,1.75,2.15086054802,2.70000004768,2.70000004768,0,0.0,0,0.0,0,0.0,40393
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,out_valve_act,200001.0,0.02678486607566962,0.1614545365177553,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,194644,0.9732151339243303,2
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,dT_rand,200001.0,0.015959189460516002,1.005702480441585,-2.36115598679,-2.36115598679,-0.478469192982,-0.293527036905,0.798120081425,1.86162912846,1.86162912846,0,0.0,0,0.0,9448,0.047239763801180994,28
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,inv_valve_act,200001.0,0.03245483772581137,0.17720518683607656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,193510,0.9675451622741886,2
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,limiter.y,200001.0,284.1938357613056,8.426288816502604,274.0,274.0,278.215301514,280.064727783,290.981201172,301.61630249,301.61630249,0,0.0,0,0.0,0,0.0,23
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,inj_valve_act,200001.0,0.1126244368778156,0.3161339475548869,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,177476,0.8873755631221844,2
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,Relaxing.active,200001.0,0.13753431232843835,0.34441140857106955,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,172494,0.8624656876715616,2
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,boundary.m_flow_in,200001.0,2.252488737556312,6.322678951097739,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0,0.0,0,0.0,177476,0.8873755631221844,2
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,dir_valve_act,200001.0,0.030099849500752496,0.1708625018253781,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,193981,0.9699001504992475,2
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,dt_rand,200001.0,-0.09354881357169294,1.0347679440771738,-2.62517166138,-2.42121648788,-0.716116845608,-0.096713155508,0.653981149197,2.42591643333,3.20493173599,0,0.0,0,0.0,2416,0.012079939600301999,278
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,C_level,200001.0,0.8670028011241067,0.5296817499071024,0.00999999977648,0.00999999977648,0.40638050437,0.862824678421,1.33459818363,1.74776828289,1.74776828289,0,0.0,0,0.0,0,0.0,5385
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,HT_temperature.T,200001.0,322.4591171612002,10.075398398646131,283.149993896,295.15423584,316.642578125,326.227142334,330.116607666,332.981658936,352.996185303,0,0.0,0,0.0,0,0.0,173496
037_GHL_id_6_Sensor_tr_50000_1st_80001.csv,6,heater_act,200001.0,0.6464967675161625,0.47805840626517704,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0,0.0,70701,0.3535032324838376,2
